,Player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,as_caliber,PC1,PC2,Cluster
913,Isaiah Taylor\taylois01,PG,23,ATL,67,9,1167,6.8,16.3,0.418,0.8,3.3,0.25,6.0,13.0,0.461,4.1,5.9,0.7020000000000001,0.9,3.0,3.9,8.6,1.4,0.4,3.5,4.9,18.6,101.0,114,10.9,0.4920000000000001,0.205,0.362,2.1,6.9,4.5,27.0,1.4,0.7,15.7,20.1,0.2,0.5,0.6,0.027000000000000003,-2.9,-2.5,-5.4,-1.0,0,2.282658937570801,2.3465703942949596,7
914,Jeff Teague\teaguje01,PG,29,MIN,70,70,2311,7.7,17.2,0.446,1.8,4.9,0.368,5.8,12.2,0.477,4.4,5.2,0.845,0.5,4.0,4.5,10.6,2.2,0.5,3.8,3.7,21.5,111.0,112,16.4,0.5529999999999999,0.287,0.301,1.2,9.3,5.2,30.6,2.2,0.9,16.4,20.6,3.4,1.4,4.9,0.101,1.5,-1.3,0.2,1.3,0,2.285252160730486,2.4622520164274833,7
915,Marquis Teague\teaguma01,PG,24,MEM,3,0,74,2.7,10.9,0.25,0.7,2.7,0.25,2.0,8.2,0.25,1.4,3.4,0.4,0.7,3.4,4.1,8.9,2.7,0.0,2.0,3.4,7.5,83.0,112,5.7,0.302,0.25,0.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,-0.1,0.0,-0.1,-0.038,-5.8,-1.6,-7.3,-0.1,0,2.439627983962505,0.9499420056488344,2
916,Mirza Teletovic\teletmi01,PF,32,MIL,10,0,159,7.8,17.9,0.439,6.6,14.1,0.467,1.3,3.8,0.333,0.0,0.0,0.0,0.9,6.3,7.2,3.1,1.3,0.3,2.2,4.4,22.3,113.0,113,13.5,0.623,0.789,0.0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.09,1.6,-3.3,-1.6,0.0,0,-0.017813482419939266,-1.3301416760712126,3
917,Garrett Temple\templga01,SG,31,SAC,65,35,1615,6.2,14.9,0.418,2.8,7.1,0.392,3.4,7.8,0.442,1.9,2.4,0.769,0.7,4.1,4.8,3.9,1.8,0.8,2.5,4.2,17.1,102.0,112,10.2,0.536,0.477,0.16399999999999998,1.5,9.6,5.4,11.3,1.8,1.6,13.4,16.4,0.3,0.9,1.2,0.035,-1.3,-0.6,-1.9,0.1,0,0.9353326844921038,-0.8378275780367025,0
918,Milos Teodosic\teodomi01,PG,30,LAC,45,36,1134,6.5,15.4,0.419,3.8,9.9,0.379,2.7,5.5,0.4920000000000001,1.7,2.0,0.848,0.7,4.7,5.4,9.0,1.0,0.2,4.2,4.4,18.4,107.0,114,11.6,0.564,0.644,0.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,0.9,0.5,1.4,0.058,0.8,-2.2,-1.4,0.2,0,2.1382704706380014,1.627719247458186,2
919,Jason Terry\terryja01,SG,40,MIL,51,4,814,3.6,9.4,0.383,2.5,7.0,0.348,1.2,2.4,0.487,0.5,0.6,0.889,0.3,2.6,2.9,3.6,2.6,0.8,1.5,3.2,10.2,103.0,111,8.1,0.525,0.747,0.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.042,-1.6,-0.5,-2.1,0.0,0,1.2079350288651711,-1.1520408304606742,0
920,Daniel Theis\theisda01,C,25,BOS,63,3,936,6.7,12.4,0.541,1.0,3.1,0.31,5.8,9.3,0.617,3.3,4.3,0.753,4.8,9.8,14.6,3.0,1.6,2.6,3.0,8.4,17.7,117.0,100,16.1,0.616,0.249,0.348,10.7,21.2,16.0,9.1,1.6,4.3,17.2,15.5,1.6,1.9,3.5,0.17800000000000002,-0.8,3.4,2.6,1.1,0,-2.7699457013306663,0.9713044881164472,1
921,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.438,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0,3.060257467391029,1.7419740067848586,2
922,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.438,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.3,0.493,0.448,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0,3.023858940835512,1.4764095456388213,2
923,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.438,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0,2.963939067302818,1.6052056667343009,2
924,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0,2.741836626894654,1.8847460797457005,7
925,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.3,0.493,0.448,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0,2.7054381003391366,1.6191816185996635,2
926,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0,2.6455182268064426,1.7479777396951424,2
927,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.383,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.921,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0,3.2762359266415504,1.9005256720597998,7
928,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.383,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.921,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.3,0.493,0.448,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0,3.1471369350172727,1.6722748010307584,2
929,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.383,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.921,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0,3.0872170614845795,1.8010709221262362,7
930,Lance Thomas\thomala01,PF,29,NYK,73,31,1353,3.7,9.8,0.382,1.8,4.5,0.403,1.9,5.2,0.364,1.6,1.9,0.83,1.6,4.8,6.4,1.6,1.1,0.5,1.5,4.9,10.9,103.0,113,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-2.1,-0.5,-2.6,-0.2,0,-0.019531792212117927,-1.1087001743690077,3
931,Klay Thompson\thompkl01,SG,27,GSW,73,73,2506,11.1,22.7,0.488,4.4,10.0,0.44,6.7,12.7,0.526,1.6,1.9,0.8370000000000001,0.6,4.7,5.3,3.6,1.1,0.7,2.5,2.3,28.1,110.0,111,16.0,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.1,1.8,4.9,0.094,1.8,-2.4,-0.6,0.9,0,0.8372758971747781,-1.1464024336002652,0
932,Tristan Thompson\thomptr01,C,26,CLE,53,22,1072,6.0,10.7,0.562,0.0,0.0,0.0,6.0,10.7,0.562,2.0,3.6,0.544,5.8,10.3,16.1,1.5,0.7,0.8,1.6,4.7,14.0,120.0,112,13.6,0.569,0.0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1.6,-0.9,-2.5,-0.1,0,-3.420712479087793,0.6266793929480311,1
933,Sindarius Thornwell\thornsi01,SG,23,LAC,73,17,1156,4.2,9.8,0.429,1.0,2.6,0.377,3.2,7.2,0.448,2.5,3.7,0.67,1.4,4.5,5.9,2.9,2.0,1.1,2.2,5.3,11.9,101.0,111,8.2,0.519,0.262,0.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,0.1,0.9,1.0,0.041,-2.6,1.0,-1.6,0.1,0,0.19675631527924373,-0.32091638118791876,3
934,Anthony Tolliver\tollian01,PF,32,DET,79,14,1757,6.2,13.4,0.464,4.5,10.4,0.436,1.7,3.0,0.561,3.0,3.8,0.797,1.4,5.4,6.8,2.6,0.9,0.6,1.6,4.1,20.0,126.0,110,13.9,0.6629999999999999,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,2.3,-0.8,1.5,1.5,0,-0.6982840021818261,-1.7704014877607115,3
935,Karl-Anthony Towns\townska01,C,22,MIN,82,82,2918,11.0,20.1,0.545,2.1,4.9,0.421,8.9,15.2,0.585,5.9,6.9,0.858,4.1,13.3,17.3,3.4,1.1,2.0,2.7,4.9,29.9,127.0,107,24.9,0.6459999999999999,0.243,0.343,9.3,30.9,20.0,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14.0,0.23,4.4,1.1,5.5,5.5,1,-2.8204133067708916,0.2360143463759809,6
936,P.J. Tucker\tuckepj01,PF,32,HOU,82,34,2281,3.7,9.5,0.39,2.5,6.7,0.371,1.2,2.8,0.435,0.9,1.3,0.7170000000000001,2.0,7.9,9.9,1.7,1.7,0.6,1.6,4.4,10.8,107.0,106,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,1.0,3.0,3.9,0.08199999999999999,-1.5,1.5,0.0,1.2,0,-0.5973312500501963,-2.9775315593684843,5
937,Evan Turner\turneev01,SF,29,POR,79,40,2034,6.3,14.1,0.447,1.0,3.2,0.318,5.3,10.9,0.485,2.2,2.6,0.85,0.7,5.2,6.0,4.2,1.1,0.7,2.4,4.0,15.9,103.0,109,9.9,0.52,0.229,0.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,0.5,2.1,2.6,0.061,-2.4,0.6,-1.8,0.1,0,0.40876492708663326,-0.4453954593697508,0
938,Myles Turner\turnemy01,C,21,IND,65,62,1836,8.3,17.4,0.479,1.5,4.3,0.35700000000000004,6.8,13.1,0.519,4.4,5.6,0.777,2.5,8.8,11.4,2.4,1.0,3.2,2.6,5.1,22.5,110.0,106,16.6,0.5670000000000001,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-1.1,1.8,0.7,1.3,0,-1.854978724779207,-0.3726018146195761,6
939,Ekpe Udoh\udohek01,C,30,UTA,63,3,810,3.7,7.4,0.5,0.0,0.1,0.0,3.7,7.4,0.504,2.6,3.5,0.75,4.2,5.1,9.3,3.3,2.7,4.6,1.2,6.5,10.0,126.0,98,15.2,0.56,0.008,0.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.1,6.8,5.7,1.6,0,-3.547358744058871,0.6213016201132998,1
940,Tyler Ulis\ulisty01,PG,22,PHO,71,43,1658,6.2,15.9,0.388,1.2,4.2,0.28800000000000003,5.0,11.7,0.425,2.4,2.9,0.8320000000000001,0.7,3.0,3.7,9.0,2.0,0.2,3.7,3.5,16.0,96.0,115,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28.0,2.0,0.3,17.6,18.5,-0.7,0.5,-0.2,-0.006,-2.8,-2.4,-5.2,-1.3,0,3.3139782093167565,2.1984016204517,7
941,Jonas Valanciunas\valanjo01,C,25,TOR,77,77,1727,11.1,19.6,0.568,0.9,2.1,0.405,10.3,17.5,0.5870000000000001,4.9,6.0,0.8059999999999999,5.2,13.6,18.8,2.3,0.8,2.0,3.3,5.5,28.0,120.0,103,22.5,0.628,0.108,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,4.6,3.0,7.6,0.21,0.7,0.8,1.5,1.5,1,-2.853198398777424,2.0978168849029157,1
942,Denzel Valentine\valende01,SG,24,CHI,77,37,2095,7.0,16.8,0.417,3.3,8.6,0.386,3.7,8.2,0.45,0.9,1.2,0.745,1.1,8.0,9.2,5.7,1.5,0.3,2.3,4.3,18.2,104.0,111,12.1,0.527,0.513,0.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,1.0,1.5,2.5,0.057,-0.4,-0.1,-0.5,0.8,0,0.46725612126246857,-0.7198915406743835,0
943,Fred VanVleet\vanvlfr01,PG,23,TOR,76,0,1520,7.5,17.7,0.426,3.5,8.5,0.414,4.0,9.2,0.4370000000000001,2.7,3.3,0.8320000000000001,0.8,5.2,6.0,7.9,2.2,0.6,2.4,4.2,21.3,115.0,106,15.9,0.556,0.479,0.185,1.9,11.5,6.8,22.8,2.2,1.0,11.2,19.1,2.7,2.0,4.7,0.149,1.9,0.1,1.9,1.5,0,1.4091552268584036,0.7854279001080344,4
944,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.411,3.3,8.7,0.378,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0,1.1446250938274023,-1.1435278795849273,0
945,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.411,3.3,8.7,0.378,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0,1.1607625476929095,-1.1991811923055131,0
946,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.411,3.3,8.7,0.378,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,4.1,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0,2.6217908335167697,0.529408752485722,2
947,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.411,3.3,8.7,0.378,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,1.1,0.417,0.333,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0,0.871540097684937,-0.7480981451334181,0
948,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0,1.2037192823359206,-1.1812538708273395,0
949,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0,1.219856736201428,-1.2369071835479262,0
950,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,4.1,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0,2.680885022025288,0.4916827612433098,2
951,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,1.1,0.417,0.333,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0,0.930634286193454,-0.7858241363758284,0
952,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0,2.167247701749753,-0.922162129562243,0
953,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0,2.183385155615259,-0.9778154422828312,0
954,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,4.1,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0,3.644413441439121,0.7507745025084088,2
955,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,1.1,0.417,0.333,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0,1.8941627056072885,-0.5267323951107347,0
956,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,2.8,8.4,0.333,1.4,2.8,0.5,1.4,5.6,0.25,0.0,0.0,0.0,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,67.0,113,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0,1.5430316510073252,-1.8880312669068278,5
957,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,2.8,8.4,0.333,1.4,2.8,0.5,1.4,5.6,0.25,0.0,0.0,0.0,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,67.0,113,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0,1.5591691048728322,-1.9436845796274138,5
958,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,2.8,8.4,0.333,1.4,2.8,0.5,1.4,5.6,0.25,0.0,0.0,0.0,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,67.0,113,4.1,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0,2.9645771116554376,-0.19270648076597852,2
959,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,2.8,8.4,0.333,1.4,2.8,0.5,1.4,5.6,0.25,0.0,0.0,0.0,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,67.0,113,1.1,0.417,0.333,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0,1.2699466548648597,-1.4926015324553195,0
960,Noah Vonleh\vonleno01,PF,22,TOT,54,16,875,5.9,13.2,0.444,1.1,3.7,0.303,4.7,9.5,0.5,2.0,3.3,0.621,3.9,13.6,17.5,1.9,1.1,1.0,1.7,3.8,14.9,106.0,106,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-3.4,0.3,-3.1,-0.2,0,-2.3499440481436444,-0.27044044735443523,6
961,Noah Vonleh\vonleno01,PF,22,TOT,54,16,875,5.9,13.2,0.444,1.1,3.7,0.303,4.7,9.5,0.5,2.0,3.3,0.621,3.9,13.6,17.5,1.9,1.1,1.0,1.7,3.8,14.9,106.0,106,12.0,0.5429999999999999,0.063,0.32299999999999995,8.1,30.0,19.1,3.8,0.6,1.9,12.0,11.5,0.4,0.7,1.2,0.117,-4.1,0.7,-3.3,-0.2,0,-2.52257743471022,-0.33252669984123817,6
962,Noah Vonleh\vonleno01,PF,22,TOT,54,16,875,5.9,13.2,0.444,1.1,3.7,0.303,4.7,9.5,0.5,2.0,3.3,0.621,3.9,13.6,17.5,1.9,1.1,1.0,1.7,3.8,14.9,106.0,106,13.9,0.484,0.435,0.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,0.0,0.4,0.5,0.059,-2.6,-0.1,-2.8,-0.1,0,-2.044650389592033,-0.45638013493116913,6
963,Noah Vonleh\vonleno01,PF,22,POR,33,12,476,4.9,10.0,0.49,0.2,0.6,0.333,4.7,9.4,0.5,2.4,3.2,0.742,3.7,13.8,17.5,1.4,0.6,1.1,1.6,4.4,12.4,113.0,105,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-3.4,0.3,-3.1,-0.2,0,-2.4293015208711943,-0.19312756707670414,6
964,Noah Vonleh\vonleno01,PF,22,POR,33,12,476,4.9,10.0,0.49,0.2,0.6,0.333,4.7,9.4,0.5,2.4,3.2,0.742,3.7,13.8,17.5,1.4,0.6,1.1,1.6,4.4,12.4,113.0,105,12.0,0.5429999999999999,0.063,0.32299999999999995,8.1,30.0,19.1,3.8,0.6,1.9,12.0,11.5,0.4,0.7,1.2,0.117,-4.1,0.7,-3.3,-0.2,0,-2.6019349074377724,-0.25521381956350625,6
965,Noah Vonleh\vonleno01,PF,22,POR,33,12,476,4.9,10.0,0.49,0.2,0.6,0.333,4.7,9.4,0.5,2.4,3.2,0.742,3.7,13.8,17.5,1.4,0.6,1.1,1.6,4.4,12.4,113.0,105,13.9,0.484,0.435,0.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,0.0,0.4,0.5,0.059,-2.6,-0.1,-2.8,-0.1,0,-2.124007862319584,-0.3790672546534367,6
966,Noah Vonleh\vonleno01,PF,22,CHI,21,4,399,7.0,16.9,0.413,2.2,7.3,0.3,4.8,9.5,0.5,1.6,3.3,0.481,4.3,13.3,17.6,2.6,1.6,0.7,2.0,3.2,17.7,101.0,108,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-3.4,0.3,-3.1,-0.2,0,-1.965867721202192,-0.5320124152408764,6
967,Noah Vonleh\vonleno01,PF,22,CHI,21,4,399,7.0,16.9,0.413,2.2,7.3,0.3,4.8,9.5,0.5,1.6,3.3,0.481,4.3,13.3,17.6,2.6,1.6,0.7,2.0,3.2,17.7,101.0,108,12.0,0.5429999999999999,0.063,0.32299999999999995,8.1,30.0,19.1,3.8,0.6,1.9,12.0,11.5,0.4,0.7,1.2,0.117,-4.1,0.7,-3.3,-0.2,0,-2.138501107768768,-0.5940986677276782,6
968,Noah Vonleh\vonleno01,PF,22,CHI,21,4,399,7.0,16.9,0.413,2.2,7.3,0.3,4.8,9.5,0.5,1.6,3.3,0.481,4.3,13.3,17.6,2.6,1.6,0.7,2.0,3.2,17.7,101.0,108,13.9,0.484,0.435,0.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,0.0,0.4,0.5,0.059,-2.6,-0.1,-2.8,-0.1,0,-1.6605740626505812,-0.7179521028176092,6
969,Nikola Vucevic\vucevni01,C,27,ORL,57,57,1683,11.6,24.4,0.475,1.9,5.9,0.314,9.7,18.5,0.527,2.2,2.7,0.8190000000000001,2.9,12.3,15.2,5.6,1.6,1.8,3.2,4.2,27.3,105.0,106,19.7,0.5329999999999999,0.243,0.112,6.6,27.8,17.1,19.9,1.6,3.0,11.0,25.9,1.3,2.3,3.6,0.102,0.6,2.1,2.7,2.0,0,-1.763112670855132,0.28976583932329286,6
970,Dwyane Wade\wadedw01,SG,36,TOT,67,3,1536,9.6,21.9,0.438,1.0,3.6,0.28800000000000003,8.6,18.3,0.468,4.3,6.1,0.7140000000000001,1.6,6.5,8.1,7.3,2.0,1.5,4.5,4.0,24.6,98.0,109,15.0,0.5,0.163,0.277,3.7,14.6,9.2,23.5,2.0,2.6,15.5,26.2,-0.4,1.6,1.1,0.036000000000000004,-2.4,0.3,-2.1,0.0,0,0.6255261289266785,0.7173073642225897,4
971,Dwyane Wade\wadedw01,SG,36,TOT,67,3,1536,9.6,21.9,0.438,1.0,3.6,0.28800000000000003,8.6,18.3,0.468,4.3,6.1,0.7140000000000001,1.6,6.5,8.1,7.3,2.0,1.5,4.5,4.0,24.6,98.0,109,15.9,0.519,0.161,0.308,4.2,14.7,9.5,23.3,1.9,2.5,15.7,24.3,0.4,0.9,1.3,0.057,-1.6,0.3,-1.4,0.2,0,0.42884849872626807,0.9540777756430759,4
