,Player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,as_caliber
890,Marcus Smart\smartma01,SG,23,BOS,54,11,1614,5.9,15.9,0.36700000000000005,2.3,7.7,0.301,3.5,8.2,0.429,3.0,4.1,0.7290000000000001,1.3,4.5,5.9,8.0,2.2,0.7,4.0,4.1,17.0,97.0,104,10.8,0.479,0.483,0.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,-0.6,2.5,1.9,0.055999999999999994,-1.6,1.1,-0.5,0.6,0
891,Dennis Smith\smithde03,PG,20,DAL,69,69,2049,9.9,25.1,0.395,2.6,8.3,0.313,7.3,16.8,0.435,3.3,4.7,0.6940000000000001,1.2,5.1,6.4,8.8,1.7,0.4,4.8,3.7,25.7,93.0,110,12.8,0.473,0.331,0.188,2.6,11.8,7.0,29.5,1.7,0.8,14.9,28.9,-2.4,1.7,-0.7,-0.017,-1.5,-0.7,-2.3,-0.1,0
892,Ish Smith\smithis01,PG,29,DET,82,35,2043,9.5,19.6,0.486,0.9,2.5,0.34700000000000003,8.6,17.1,0.506,2.0,2.8,0.698,0.7,4.8,5.5,8.8,1.6,0.5,2.6,3.4,21.8,109.0,109,15.4,0.525,0.126,0.145,1.4,10.9,6.1,28.4,1.6,0.9,11.2,20.8,2.4,2.0,4.4,0.102,-0.6,-0.6,-1.2,0.4,0
893,J.R. Smith\smithjr01,SG,32,CLE,80,61,2244,5.2,13.0,0.40299999999999997,3.1,8.3,0.375,2.1,4.7,0.45299999999999996,0.9,1.2,0.696,0.6,4.5,5.1,3.1,1.5,0.2,1.8,3.5,14.5,103.0,114,8.4,0.534,0.64,0.094,1.5,10.1,5.9,8.6,1.5,0.4,11.6,13.8,0.6,0.9,1.4,0.031,-0.6,-1.0,-1.7,0.2,0
894,Jason Smith\smithja02,C,31,WAS,33,2,285,7.8,20.0,0.391,0.7,5.6,0.125,7.1,14.5,0.494,3.3,3.7,0.905,3.1,6.1,9.2,2.4,0.5,2.3,2.8,7.7,19.7,93.0,110,8.8,0.455,0.278,0.183,7.2,13.9,10.5,7.4,0.5,4.0,11.4,21.7,-0.2,0.3,0.0,0.003,-4.8,-1.1,-6.0,-0.3,0
895,Josh Smith\smithjo03,PF,32,NOP,3,0,12,4.0,15.9,0.25,0.0,0.0,,4.0,15.9,0.25,0.0,0.0,,11.9,4.0,15.9,0.0,0.0,0.0,0.0,11.9,8.0,94.0,115,3.5,0.25,0.0,0.0,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013000000000000001,-6.0,-7.4,-13.4,0.0,0
896,Tony Snell\snellto01,SG,26,MIL,75,59,2053,4.5,10.3,0.435,2.6,6.5,0.40299999999999997,1.9,3.8,0.49,0.9,1.2,0.792,0.2,3.2,3.4,2.4,1.1,0.7,0.9,2.8,12.5,113.0,114,8.5,0.578,0.631,0.113,0.5,7.5,4.0,6.5,1.1,1.2,7.5,10.6,1.6,0.7,2.4,0.055999999999999994,-0.5,-1.3,-1.8,0.1,0
897,Marreese Speights\speigma01,C,30,ORL,52,3,675,10.0,25.3,0.395,6.2,16.9,0.369,3.8,8.4,0.44799999999999995,2.9,4.0,0.727,1.5,8.1,9.6,2.9,0.6,1.6,2.9,7.7,29.2,101.0,111,13.7,0.539,0.6679999999999999,0.158,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,0.1,0.5,0.6,0.045,0.2,-2.9,-2.8,-0.1,0
898,Nik Stauskas\stausni01,SG,24,TOT,41,0,523,5.6,14.3,0.39,3.7,9.3,0.4,1.9,5.0,0.37,1.9,2.7,0.7240000000000001,0.4,5.6,5.9,3.6,0.8,0.4,2.4,2.2,16.8,101.0,113,9.0,0.5429999999999999,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-2.1,-1.8,-4.0,-0.3,0
899,Nik Stauskas\stausni01,SG,24,TOT,41,0,523,5.6,14.3,0.39,3.7,9.3,0.4,1.9,5.0,0.37,1.9,2.7,0.7240000000000001,0.4,5.6,5.9,3.6,0.8,0.4,2.4,2.2,16.8,101.0,113,0.9,0.41,0.25,0.5,0.0,2.3,1.2,2.7,4.3,0.0,45.0,8.4,-0.1,0.1,0.0,-0.044000000000000004,-7.4,2.5,-4.8,0.0,0
900,Nik Stauskas\stausni01,SG,24,TOT,41,0,523,5.6,14.3,0.39,3.7,9.3,0.4,1.9,5.0,0.37,1.9,2.7,0.7240000000000001,0.4,5.6,5.9,3.6,0.8,0.4,2.4,2.2,16.8,101.0,113,9.8,0.547,0.66,0.18,0.9,13.2,7.0,11.9,0.5,0.6,12.0,16.7,0.2,0.2,0.4,0.038,-1.7,-2.3,-3.9,-0.2,0
901,Nik Stauskas\stausni01,SG,24,PHI,6,0,45,1.1,4.3,0.25,0.0,1.1,0.0,1.1,3.2,0.33299999999999996,2.1,2.1,1.0,0.0,1.1,1.1,1.1,4.3,0.0,4.3,3.2,4.3,52.0,104,9.0,0.5429999999999999,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-2.1,-1.8,-4.0,-0.3,0
902,Nik Stauskas\stausni01,SG,24,PHI,6,0,45,1.1,4.3,0.25,0.0,1.1,0.0,1.1,3.2,0.33299999999999996,2.1,2.1,1.0,0.0,1.1,1.1,1.1,4.3,0.0,4.3,3.2,4.3,52.0,104,0.9,0.41,0.25,0.5,0.0,2.3,1.2,2.7,4.3,0.0,45.0,8.4,-0.1,0.1,0.0,-0.044000000000000004,-7.4,2.5,-4.8,0.0,0
903,Nik Stauskas\stausni01,SG,24,PHI,6,0,45,1.1,4.3,0.25,0.0,1.1,0.0,1.1,3.2,0.33299999999999996,2.1,2.1,1.0,0.0,1.1,1.1,1.1,4.3,0.0,4.3,3.2,4.3,52.0,104,9.8,0.547,0.66,0.18,0.9,13.2,7.0,11.9,0.5,0.6,12.0,16.7,0.2,0.2,0.4,0.038,-1.7,-2.3,-3.9,-0.2,0
904,Nik Stauskas\stausni01,SG,24,BRK,35,0,478,6.0,15.2,0.39299999999999996,4.1,10.1,0.40399999999999997,1.9,5.2,0.373,1.9,2.7,0.7040000000000001,0.4,6.0,6.4,3.9,0.5,0.4,2.2,2.1,18.0,104.0,114,9.0,0.5429999999999999,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-2.1,-1.8,-4.0,-0.3,0
905,Nik Stauskas\stausni01,SG,24,BRK,35,0,478,6.0,15.2,0.39299999999999996,4.1,10.1,0.40399999999999997,1.9,5.2,0.373,1.9,2.7,0.7040000000000001,0.4,6.0,6.4,3.9,0.5,0.4,2.2,2.1,18.0,104.0,114,0.9,0.41,0.25,0.5,0.0,2.3,1.2,2.7,4.3,0.0,45.0,8.4,-0.1,0.1,0.0,-0.044000000000000004,-7.4,2.5,-4.8,0.0,0
906,Nik Stauskas\stausni01,SG,24,BRK,35,0,478,6.0,15.2,0.39299999999999996,4.1,10.1,0.40399999999999997,1.9,5.2,0.373,1.9,2.7,0.7040000000000001,0.4,6.0,6.4,3.9,0.5,0.4,2.2,2.1,18.0,104.0,114,9.8,0.547,0.66,0.18,0.9,13.2,7.0,11.9,0.5,0.6,12.0,16.7,0.2,0.2,0.4,0.038,-1.7,-2.3,-3.9,-0.2,0
907,Lance Stephenson\stephla01,SG,27,IND,82,7,1850,8.2,19.2,0.42700000000000005,1.8,6.3,0.289,6.4,12.9,0.495,2.3,3.4,0.6609999999999999,1.7,9.8,11.5,6.3,1.2,0.5,3.5,4.8,20.5,99.0,108,12.4,0.495,0.327,0.179,3.8,22.0,12.9,18.6,1.2,0.8,14.6,21.6,-0.2,2.0,1.8,0.046,-2.0,-0.1,-2.1,0.0,0
908,David Stockton\stockda01,PG,26,UTA,3,0,9,11.1,16.7,0.667,11.1,16.7,0.667,0.0,0.0,,22.3,22.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,16.7,55.7,162.0,113,33.9,1.05,1.0,1.3330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,0.1,0.0,0.1,0.45899999999999996,14.8,-8.1,6.7,0.0,0
909,Julyan Stone\stoneju01,SG,29,CHO,23,0,175,1.7,3.6,0.462,1.7,3.6,0.462,0.0,0.0,,0.3,0.6,0.5,0.3,7.8,8.1,7.2,1.1,0.6,2.0,5.9,5.3,123.0,110,7.6,0.684,1.0,0.154,0.6,17.6,9.0,19.2,1.1,1.0,33.5,5.2,0.2,0.2,0.3,0.087,-2.1,0.3,-1.8,0.0,0
910,Edmond Sumner\sumneed01,PG,22,IND,1,0,2,25.0,25.0,1.0,0.0,0.0,,25.0,25.0,1.0,0.0,0.0,,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,50.0,200.0,101,39.8,1.0,0.0,0.0,0.0,56.1,28.2,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.425,4.6,-9.9,-5.3,0.0,0
911,Caleb Swanigan\swanica01,PF,20,POR,27,3,189,6.3,15.8,0.4,0.3,2.1,0.125,6.1,13.7,0.442,3.2,4.7,0.667,3.9,10.3,14.2,3.7,1.3,0.8,4.7,9.7,16.1,88.0,105,7.5,0.449,0.133,0.3,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20.0,-0.3,0.3,0.0,-0.003,-6.0,0.6,-5.4,-0.2,0
912,Jayson Tatum\tatumja01,SF,19,BOS,80,80,2438,8.1,17.1,0.475,2.2,5.0,0.434,6.0,12.2,0.49200000000000005,4.4,5.3,0.826,1.0,7.2,8.2,2.6,1.7,1.2,2.3,3.5,22.8,111.0,103,15.3,0.586,0.29,0.309,2.3,15.6,9.0,8.3,1.7,2.0,10.7,19.5,3.0,4.0,7.1,0.139,-0.5,1.5,1.0,1.8,0
913,Isaiah Taylor\taylois01,PG,23,ATL,67,9,1167,6.8,16.3,0.418,0.8,3.3,0.25,6.0,13.0,0.461,4.1,5.9,0.7020000000000001,0.9,3.0,3.9,8.6,1.4,0.4,3.5,4.9,18.6,101.0,114,10.9,0.49200000000000005,0.205,0.36200000000000004,2.1,6.9,4.5,27.0,1.4,0.7,15.7,20.1,0.2,0.5,0.6,0.027000000000000003,-2.9,-2.5,-5.4,-1.0,0
914,Jeff Teague\teaguje01,PG,29,MIN,70,70,2311,7.7,17.2,0.446,1.8,4.9,0.368,5.8,12.2,0.47700000000000004,4.4,5.2,0.845,0.5,4.0,4.5,10.6,2.2,0.5,3.8,3.7,21.5,111.0,112,16.4,0.5529999999999999,0.287,0.301,1.2,9.3,5.2,30.6,2.2,0.9,16.4,20.6,3.4,1.4,4.9,0.10099999999999999,1.5,-1.3,0.2,1.3,0
915,Marquis Teague\teaguma01,PG,24,MEM,3,0,74,2.7,10.9,0.25,0.7,2.7,0.25,2.0,8.2,0.25,1.4,3.4,0.4,0.7,3.4,4.1,8.9,2.7,0.0,2.0,3.4,7.5,83.0,112,5.7,0.302,0.25,0.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,-0.1,0.0,-0.1,-0.038,-5.8,-1.6,-7.3,-0.1,0
916,Mirza Teletovic\teletmi01,PF,32,MIL,10,0,159,7.8,17.9,0.439,6.6,14.1,0.467,1.3,3.8,0.33299999999999996,0.0,0.0,,0.9,6.3,7.2,3.1,1.3,0.3,2.2,4.4,22.3,113.0,113,13.5,0.623,0.789,0.0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,0.2,0.1,0.3,0.09,1.6,-3.3,-1.6,0.0,0
917,Garrett Temple\templga01,SG,31,SAC,65,35,1615,6.2,14.9,0.418,2.8,7.1,0.392,3.4,7.8,0.442,1.9,2.4,0.769,0.7,4.1,4.8,3.9,1.8,0.8,2.5,4.2,17.1,102.0,112,10.2,0.536,0.47700000000000004,0.16399999999999998,1.5,9.6,5.4,11.3,1.8,1.6,13.4,16.4,0.3,0.9,1.2,0.035,-1.3,-0.6,-1.9,0.1,0
918,Milos Teodosic\teodomi01,PG,30,LAC,45,36,1134,6.5,15.4,0.419,3.8,9.9,0.379,2.7,5.5,0.49200000000000005,1.7,2.0,0.848,0.7,4.7,5.4,9.0,1.0,0.2,4.2,4.4,18.4,107.0,114,11.6,0.564,0.644,0.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,0.9,0.5,1.4,0.057999999999999996,0.8,-2.2,-1.4,0.2,0
919,Jason Terry\terryja01,SG,40,MIL,51,4,814,3.6,9.4,0.38299999999999995,2.5,7.0,0.348,1.2,2.4,0.48700000000000004,0.5,0.6,0.889,0.3,2.6,2.9,3.6,2.6,0.8,1.5,3.2,10.2,103.0,111,8.1,0.525,0.747,0.057999999999999996,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.042,-1.6,-0.5,-2.1,0.0,0
920,Daniel Theis\theisda01,C,25,BOS,63,3,936,6.7,12.4,0.541,1.0,3.1,0.31,5.8,9.3,0.617,3.3,4.3,0.753,4.8,9.8,14.6,3.0,1.6,2.6,3.0,8.4,17.7,117.0,100,16.1,0.616,0.249,0.348,10.7,21.2,16.0,9.1,1.6,4.3,17.2,15.5,1.6,1.9,3.5,0.17800000000000002,-0.8,3.4,2.6,1.1,0
921,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.43799999999999994,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0
922,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.43799999999999994,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.3,0.493,0.44799999999999995,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0
923,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,8.8,23.6,0.373,3.1,10.5,0.293,5.7,13.1,0.43799999999999994,6.6,7.4,0.893,1.0,2.8,3.8,8.6,0.8,0.2,5.3,3.3,27.3,99.0,115,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0
924,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0
925,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.3,0.493,0.44799999999999995,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0
926,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,8.4,23.4,0.361,2.7,10.5,0.253,5.8,12.9,0.449,7.1,8.2,0.868,0.8,2.9,3.7,8.2,1.1,0.2,4.9,3.0,26.7,98.0,116,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0
927,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.38299999999999995,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.9209999999999999,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-0.9,-4.3,-5.2,-0.7,0
928,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.38299999999999995,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.9209999999999999,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.3,0.493,0.44799999999999995,0.35100000000000003,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,-0.1,0.1,-0.1,-0.008,-1.4,-4.4,-5.8,-0.4,0
929,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,9.1,23.8,0.38299999999999995,3.5,10.6,0.327,5.7,13.2,0.429,6.1,6.6,0.9209999999999999,1.0,2.7,3.8,8.9,0.6,0.1,5.7,3.5,27.8,100.0,114,12.8,0.52,0.445,0.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,0.0,0.2,0.2,0.024,-0.4,-4.2,-4.6,-0.3,0
930,Lance Thomas\thomala01,PF,29,NYK,73,31,1353,3.7,9.8,0.382,1.8,4.5,0.40299999999999997,1.9,5.2,0.364,1.6,1.9,0.83,1.6,4.8,6.4,1.6,1.1,0.5,1.5,4.9,10.9,103.0,113,6.3,0.513,0.46399999999999997,0.19899999999999998,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-2.1,-0.5,-2.6,-0.2,0
931,Klay Thompson\thompkl01,SG,27,GSW,73,73,2506,11.1,22.7,0.488,4.4,10.0,0.44,6.7,12.7,0.526,1.6,1.9,0.8370000000000001,0.6,4.7,5.3,3.6,1.1,0.7,2.5,2.3,28.1,110.0,111,16.0,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.1,1.8,4.9,0.094,1.8,-2.4,-0.6,0.9,0
932,Tristan Thompson\thomptr01,C,26,CLE,53,22,1072,6.0,10.7,0.562,0.0,0.0,,6.0,10.7,0.562,2.0,3.6,0.544,5.8,10.3,16.1,1.5,0.7,0.8,1.6,4.7,14.0,120.0,112,13.6,0.569,0.0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1.6,-0.9,-2.5,-0.1,0
933,Sindarius Thornwell\thornsi01,SG,23,LAC,73,17,1156,4.2,9.8,0.429,1.0,2.6,0.377,3.2,7.2,0.44799999999999995,2.5,3.7,0.67,1.4,4.5,5.9,2.9,2.0,1.1,2.2,5.3,11.9,101.0,111,8.2,0.519,0.262,0.37799999999999995,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,0.1,0.9,1.0,0.040999999999999995,-2.6,1.0,-1.6,0.1,0
934,Anthony Tolliver\tollian01,PF,32,DET,79,14,1757,6.2,13.4,0.46399999999999997,4.5,10.4,0.436,1.7,3.0,0.561,3.0,3.8,0.797,1.4,5.4,6.8,2.6,0.9,0.6,1.6,4.1,20.0,126.0,110,13.9,0.6629999999999999,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,2.3,-0.8,1.5,1.5,0
935,Karl-Anthony Towns\townska01,C,22,MIN,82,82,2918,11.0,20.1,0.545,2.1,4.9,0.42100000000000004,8.9,15.2,0.585,5.9,6.9,0.858,4.1,13.3,17.3,3.4,1.1,2.0,2.7,4.9,29.9,127.0,107,24.9,0.6459999999999999,0.243,0.34299999999999997,9.3,30.9,20.0,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14.0,0.23,4.4,1.1,5.5,5.5,1
936,P.J. Tucker\tuckepj01,PF,32,HOU,82,34,2281,3.7,9.5,0.39,2.5,6.7,0.371,1.2,2.8,0.435,0.9,1.3,0.7170000000000001,2.0,7.9,9.9,1.7,1.7,0.6,1.6,4.4,10.8,107.0,106,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,1.0,3.0,3.9,0.08199999999999999,-1.5,1.5,0.0,1.2,0
937,Evan Turner\turneev01,SF,29,POR,79,40,2034,6.3,14.1,0.447,1.0,3.2,0.318,5.3,10.9,0.485,2.2,2.6,0.85,0.7,5.2,6.0,4.2,1.1,0.7,2.4,4.0,15.9,103.0,109,9.9,0.52,0.22899999999999998,0.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,0.5,2.1,2.6,0.061,-2.4,0.6,-1.8,0.1,0
938,Myles Turner\turnemy01,C,21,IND,65,62,1836,8.3,17.4,0.479,1.5,4.3,0.35700000000000004,6.8,13.1,0.519,4.4,5.6,0.777,2.5,8.8,11.4,2.4,1.0,3.2,2.6,5.1,22.5,110.0,106,16.6,0.5670000000000001,0.24600000000000002,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-1.1,1.8,0.7,1.3,0
939,Ekpe Udoh\udohek01,C,30,UTA,63,3,810,3.7,7.4,0.5,0.0,0.1,0.0,3.7,7.4,0.504,2.6,3.5,0.75,4.2,5.1,9.3,3.3,2.7,4.6,1.2,6.5,10.0,126.0,98,15.2,0.56,0.008,0.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.1,6.8,5.7,1.6,0
940,Tyler Ulis\ulisty01,PG,22,PHO,71,43,1658,6.2,15.9,0.38799999999999996,1.2,4.2,0.28800000000000003,5.0,11.7,0.425,2.4,2.9,0.8320000000000001,0.7,3.0,3.7,9.0,2.0,0.2,3.7,3.5,16.0,96.0,115,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28.0,2.0,0.3,17.6,18.5,-0.7,0.5,-0.2,-0.006,-2.8,-2.4,-5.2,-1.3,0
941,Jonas Valanciunas\valanjo01,C,25,TOR,77,77,1727,11.1,19.6,0.568,0.9,2.1,0.405,10.3,17.5,0.5870000000000001,4.9,6.0,0.8059999999999999,5.2,13.6,18.8,2.3,0.8,2.0,3.3,5.5,28.0,120.0,103,22.5,0.628,0.10800000000000001,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,4.6,3.0,7.6,0.21,0.7,0.8,1.5,1.5,1
942,Denzel Valentine\valende01,SG,24,CHI,77,37,2095,7.0,16.8,0.41700000000000004,3.3,8.6,0.386,3.7,8.2,0.45,0.9,1.2,0.745,1.1,8.0,9.2,5.7,1.5,0.3,2.3,4.3,18.2,104.0,111,12.1,0.527,0.513,0.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,1.0,1.5,2.5,0.057,-0.4,-0.1,-0.5,0.8,0
943,Fred VanVleet\vanvlfr01,PG,23,TOR,76,0,1520,7.5,17.7,0.426,3.5,8.5,0.414,4.0,9.2,0.43700000000000006,2.7,3.3,0.8320000000000001,0.8,5.2,6.0,7.9,2.2,0.6,2.4,4.2,21.3,115.0,106,15.9,0.556,0.479,0.185,1.9,11.5,6.8,22.8,2.2,1.0,11.2,19.1,2.7,2.0,4.7,0.149,1.9,0.1,1.9,1.5,0
944,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.41100000000000003,3.3,8.7,0.37799999999999995,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0
945,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.41100000000000003,3.3,8.7,0.37799999999999995,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0
946,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.41100000000000003,3.3,8.7,0.37799999999999995,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,4.1,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0
947,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5.4,13.1,0.41100000000000003,3.3,8.7,0.37799999999999995,2.1,4.5,0.474,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113,1.1,0.41700000000000004,0.33299999999999996,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0
948,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0
949,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0
950,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,4.1,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.106,-7.6,-8.5,-16.0,0.0,0
951,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.5329999999999999,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113,1.1,0.41700000000000004,0.33299999999999996,0.0,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-8.1,-2.4,-10.4,-0.1,0
952,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,9.3,0.546,0.6609999999999999,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,0.1,0.1,0.2,0.05,-1.9,-2.8,-4.7,-0.1,0
953,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118,11.1,0.56,0.7,0.12,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,0.2,0.1,0.3,0.073,-0.5,-2.8,-3.3,-0.1,0
