,Player_x,Pos_x,Tm_x,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,ORtg,DRtg,Player_year,Year,TS%,3PAr,FTr,OWS,DWS,Abrv,Team_full,principal component 1,principal component 2,Cluster,All-Star_caliber
596,Robin Lopez\lopezro01,C,CHI,0.28600000000000003,0.536,0.7559999999999999,3.9,4.5,8.4,3.6,0.4,1.5,3.1,106.0,114,Robin Lopez\lopezro01/2018,2018,0.552,0.022,0.14,1.2,0.7,CHI,Chicago Bulls/2018,-0.8735198114320577,0.63751116628338,Pace & Space Forward,0
597,Lauri Markkanen\markkla01,PF,CHI,0.362,0.4970000000000001,0.843,1.9,10.4,12.3,1.9,0.9,1.0,2.5,107.0,110,Lauri Markkanen\markkla01/2018,2018,0.552,0.465,0.193,1.7,1.6,CHI,Chicago Bulls/2018,-0.7937116995550969,-1.5455282421743552,Defensive Forward,0
598,David Nwaba\nwabada01,SG,CHI,0.34600000000000003,0.496,0.655,2.6,7.0,9.7,3.1,1.7,0.9,4.7,107.0,110,David Nwaba\nwabada01/2018,2018,0.542,0.123,0.48,1.1,1.4,CHI,Chicago Bulls/2018,-0.36776576556925095,-0.3523183206752146,Defensive Forward,0
599,Quincy Pondexter\pondequ01,SF,CHI,0.136,0.407,0.8240000000000001,2.0,4.7,6.7,2.2,2.0,0.5,6.0,81.0,111,Quincy Pondexter\pondequ01/2018,2018,0.398,0.449,0.34700000000000003,-0.3,0.1,CHI,Chicago Bulls/2018,0.21661624689498998,-0.6241807266194654,Defensive Forward,0
600,Bobby Portis\portibo01,PF,CHI,0.359,0.514,0.769,4.7,10.1,14.8,3.7,1.5,0.7,3.9,108.0,110,Bobby Portis\portibo01/2018,2018,0.5479999999999999,0.275,0.192,2.0,1.5,CHI,Chicago Bulls/2018,-1.1596316582043746,-0.2787606256462376,Defensive Forward,0
601,Denzel Valentine\valende01,SG,CHI,0.386,0.45,0.745,1.1,8.0,9.2,5.7,1.5,0.3,4.3,104.0,111,Denzel Valentine\valende01/2018,2018,0.527,0.513,0.071,1.0,1.5,CHI,Chicago Bulls/2018,1.0387471788803018,-0.15496650339854842,Slashing Guard,0
602,Paul Zipser\zipsepa01,SF,CHI,0.336,0.355,0.76,0.8,7.0,7.8,2.7,1.2,0.9,5.1,84.0,112,Paul Zipser\zipsepa01/2018,2018,0.445,0.47,0.107,-1.1,0.6,CHI,Chicago Bulls/2018,0.24835711294061028,-0.787760835614785,Defensive Forward,0
603,Leandro Barbosa\barbole01,SG,GSW,0.355,0.508,0.8390000000000001,1.3,4.0,5.2,3.7,2.0,0.4,4.8,106.0,106,Leandro Barbosa\barbole01/2016,2016,0.545,0.297,0.168,0.9,1.2,GSW,Golden State Warriors/2016,0.9246752713963363,-0.4690938468279479,Slashing Guard,0
604,Harrison Barnes\barneha02,SF,GSW,0.383,0.508,0.7609999999999999,1.8,5.9,7.7,2.8,1.0,0.2,3.2,114.0,107,Harrison Barnes\barneha02/2016,2016,0.5589999999999999,0.338,0.212,3.1,1.9,GSW,Golden State Warriors/2016,0.46845720766615606,-1.2729402593614165,3 & D Wing,0
605,Ian Clark\clarkia01,SG,GSW,0.35700000000000004,0.5,0.8240000000000001,1.1,4.6,5.7,5.4,1.4,1.1,4.8,102.0,106,Ian Clark\clarkia01/2016,2016,0.544,0.416,0.168,0.3,0.6,GSW,Golden State Warriors/2016,1.124013758829851,0.4917800838314924,Combo Guard,0
606,Stephen Curry\curryst01,PG,GSW,0.454,0.5660000000000001,0.908,1.2,6.5,7.7,9.4,3.0,0.3,2.9,125.0,103,Stephen Curry\curryst01/2016,2016,0.669,0.5539999999999999,0.25,13.8,4.1,GSW,Golden State Warriors/2016,1.5739897590627316,0.6976234096688957,Combo Guard,1
607,Festus Ezeli\ezelife01,C,GSW,0.0,0.5479999999999999,0.53,5.7,10.4,16.1,2.0,1.1,3.1,5.9,114.0,101,Festus Ezeli\ezelife01/2016,2016,0.5589999999999999,0.0,0.579,1.4,1.3,GSW,Golden State Warriors/2016,-3.2668784220989533,1.0023327141662437,Post-Heavy Big Man,0
608,Draymond Green\greendr01,PF,GSW,0.388,0.537,0.696,2.3,10.9,13.2,10.3,2.0,1.9,4.1,115.0,100,Draymond Green\greendr01/2016,2016,0.5870000000000001,0.315,0.402,6.0,5.1,GSW,Golden State Warriors/2016,0.289370663986608,1.7241174798292114,Combo Guard,1
609,Andre Iguodala\iguodan01,SF,GSW,0.35100000000000003,0.57,0.614,1.5,5.9,7.3,6.1,2.0,0.5,2.8,115.0,105,Andre Iguodala\iguodan01/2016,2016,0.565,0.418,0.226,2.3,2.1,GSW,Golden State Warriors/2016,1.3421829266137422,-0.2699881378905329,Slashing Guard,0
610,Shaun Livingston\livinsh01,PG,GSW,0.16699999999999998,0.5479999999999999,0.86,1.3,4.0,5.4,7.5,1.8,0.9,4.5,119.0,106,Shaun Livingston\livinsh01/2016,2016,0.581,0.032,0.245,2.9,1.7,GSW,Golden State Warriors/2016,1.1641237472138568,1.8762601465650084,Combo Guard,0
611,Kevon Looney\looneke01,PF,GSW,0.5,0.6,0.0,9.2,13.8,23.0,0.0,0.0,0.0,4.6,125.0,105,Kevon Looney\looneke01/2016,2016,0.643,0.28600000000000003,0.0,0.1,0.0,GSW,Golden State Warriors/2016,-2.7956468273184387,-1.5036042017873497,Offensive Big Man,0
612,James Michael McAdoo\mcadoja01,PF,GSW,0.5,0.537,0.531,5.5,5.2,10.7,3.1,1.8,1.5,7.2,112.0,104,James Michael McAdoo\mcadoja01/2016,2016,0.5539999999999999,0.024,0.583,0.5,0.3,GSW,Golden State Warriors/2016,-1.0305742075888382,0.40497340122032455,Pace & Space Forward,0
613,Brandon Rush\rushbr01,SG,GSW,0.414,0.447,0.643,1.0,7.3,8.3,2.6,0.9,1.1,2.6,108.0,106,Brandon Rush\rushbr01/2016,2016,0.56,0.604,0.108,0.8,1.2,GSW,Golden State Warriors/2016,0.45599570649496535,-1.5013722380158145,3 & D Wing,0
614,Marreese Speights\speigma01,C,GSW,0.387,0.439,0.825,4.5,9.4,13.9,3.5,1.1,2.0,6.8,102.0,103,Marreese Speights\speigma01/2016,2016,0.506,0.136,0.25,0.5,1.2,GSW,Golden State Warriors/2016,-1.6738020136826135,0.6939398499871405,Pace & Space Forward,0
615,Klay Thompson\thompkl01,SG,GSW,0.425,0.51,0.873,0.6,4.9,5.5,3.0,1.1,0.9,2.8,112.0,107,Klay Thompson\thompkl01/2016,2016,0.597,0.469,0.159,5.5,2.6,GSW,Golden State Warriors/2016,0.5242423264959724,-1.379708116089057,3 & D Wing,1
616,Ian Clark\clarkia01,SG,GSW,0.374,0.556,0.759,0.9,4.2,5.1,3.8,1.7,0.3,3.3,108.0,108,Ian Clark\clarkia01/2017,2017,0.575,0.376,0.134,1.0,1.3,GSW,Golden State Warriors/2017,1.2172813404816398,-0.7525494787602444,Slashing Guard,0
617,Stephen Curry\curryst01,PG,GSW,0.411,0.537,0.898,1.1,5.3,6.4,9.6,2.6,0.3,3.3,119.0,105,Stephen Curry\curryst01/2017,2017,0.624,0.547,0.251,8.7,3.9,GSW,Golden State Warriors/2017,1.9425707795193472,0.980348913520149,Combo Guard,1
618,Kevin Durant\duranke01,PF,GSW,0.375,0.608,0.875,0.9,11.0,11.9,7.0,1.5,2.3,2.7,125.0,101,Kevin Durant\duranke01/2017,2017,0.6509999999999999,0.304,0.374,8.0,4.0,GSW,Golden State Warriors/2017,-0.5007831260799804,0.8095329354543207,Pace & Space Forward,1
619,Draymond Green\greendr01,PF,GSW,0.308,0.494,0.7090000000000001,1.9,9.8,11.7,10.4,3.0,2.1,4.2,111.0,99,Draymond Green\greendr01/2017,2017,0.522,0.405,0.328,2.8,5.4,GSW,Golden State Warriors/2017,0.6791244600194531,1.5612103882038058,Combo Guard,1
620,Andre Iguodala\iguodan01,SF,GSW,0.362,0.6509999999999999,0.706,1.2,6.1,7.3,6.3,1.8,0.9,2.3,129.0,105,Andre Iguodala\iguodan01/2017,2017,0.624,0.4270000000000001,0.246,4.1,2.9,GSW,Golden State Warriors/2017,1.0597023597160988,-0.19624586674841385,Slashing Guard,1
621,Damian Jones\jonesda03,C,GSW,0.0,0.5,0.3,5.1,7.9,13.0,0.0,0.6,2.3,8.5,87.0,105,Damian Jones\jonesda03/2017,2017,0.466,0.0,0.625,-0.1,0.1,GSW,Golden State Warriors/2017,-2.873640587789094,0.5781214117308581,Offensive Big Man,0
622,Shaun Livingston\livinsh01,PG,GSW,0.333,0.55,0.7,1.0,4.4,5.4,5.0,1.4,0.7,4.3,110.0,108,Shaun Livingston\livinsh01/2017,2017,0.568,0.009000000000000001,0.19,1.1,1.6,GSW,Golden State Warriors/2017,0.819065317947985,0.5699556199839968,Combo Guard,0
623,Kevon Looney\looneke01,C,GSW,0.222,0.551,0.618,4.7,8.6,13.3,3.1,1.6,1.8,6.9,118.0,103,Kevon Looney\looneke01/2017,2017,0.5529999999999999,0.084,0.318,0.7,0.8,GSW,Golden State Warriors/2017,-1.7612615665490814,0.8304649312110636,Pace & Space Forward,0
624,James Michael McAdoo\mcadoja01,PF,GSW,0.25,0.55,0.5,3.6,6.0,9.6,1.9,1.9,3.1,4.9,108.0,103,James Michael McAdoo\mcadoja01/2017,2017,0.5429999999999999,0.068,0.359,0.3,0.8,GSW,Golden State Warriors/2017,-1.771125451126379,0.2369323474558816,Offensive Big Man,0
625,Patrick McCaw\mccawpa01,SG,GSW,0.333,0.5329999999999999,0.784,0.9,3.5,4.5,3.4,1.4,0.7,2.8,107.0,108,Patrick McCaw\mccawpa01/2017,2017,0.54,0.502,0.151,0.5,1.2,GSW,Golden State Warriors/2017,1.2375026169428498,-1.0129756251267814,Slashing Guard,0
626,JaVale McGee\mcgeeja01,C,GSW,0.0,0.6579999999999999,0.505,6.5,9.4,15.9,1.1,1.2,4.4,7.1,120.0,101,JaVale McGee\mcgeeja01/2017,2017,0.642,0.009000000000000001,0.348,2.0,1.5,GSW,Golden State Warriors/2017,-4.531771740305546,1.3759254429140206,Post-Heavy Big Man,0
627,Zaza Pachulia\pachuza01,C,GSW,0.0,0.5379999999999999,0.778,5.3,10.2,15.6,5.0,2.2,1.3,6.3,118.0,101,Zaza Pachulia\pachuza01/2017,2017,0.588,0.006999999999999999,0.41,2.3,2.5,GSW,Golden State Warriors/2017,-1.746201193846511,1.762692577080034,Pace & Space Forward,0
628,Klay Thompson\thompkl01,SG,GSW,0.414,0.516,0.853,0.9,4.3,5.2,2.9,1.2,0.7,2.5,111.0,108,Klay Thompson\thompkl01/2017,2017,0.5920000000000001,0.47,0.158,4.2,2.9,GSW,Golden State Warriors/2017,0.6070815708732902,-1.4705721358597237,3 & D Wing,1
629,David West\westda01,C,GSW,0.375,0.541,0.768,2.6,8.8,11.4,8.5,2.4,2.7,5.9,109.0,100,David West\westda01/2017,2017,0.5710000000000001,0.032,0.222,0.9,1.7,GSW,Golden State Warriors/2017,-0.3290676069764762,2.846792841996403,Pace & Space Forward,0
630,Jordan Bell\belljo01,C,GSW,0.0,0.6409999999999999,0.682,3.6,8.8,12.3,6.1,2.1,3.3,5.5,121.0,103,Jordan Bell\belljo01/2018,2018,0.6409999999999999,0.022,0.238,1.6,1.4,GSW,Golden State Warriors/2018,-2.0043843558493593,2.8104530050885,Pace & Space Forward,0
631,Chris Boucher\bouchch01,PF,GSW,0.0,0.0,0.0,0.0,48.2,48.2,0.0,0.0,0.0,0.0,0.0,88,Chris Boucher\bouchch01/2018,2018,0.0,1.0,0.0,0.0,0.0,GSW,Golden State Warriors/2018,-3.60563690709981,-3.104743322162761,Offensive Big Man,0
632,Stephen Curry\curryst01,PG,GSW,0.423,0.595,0.921,1.1,6.6,7.7,9.2,2.4,0.2,3.4,125.0,108,Stephen Curry\curryst01/2018,2018,0.675,0.58,0.35,7.2,1.9,GSW,Golden State Warriors/2018,1.7662188103190108,1.2299920431635984,Combo Guard,1
633,Kevin Durant\duranke01,PF,GSW,0.419,0.565,0.889,0.6,9.0,9.6,7.6,1.0,2.5,2.8,119.0,107,Kevin Durant\duranke01/2018,2018,0.64,0.338,0.331,7.5,2.9,GSW,Golden State Warriors/2018,-0.21750744093153257,1.3424869907210966,Pace & Space Forward,1
634,Draymond Green\greendr01,PF,GSW,0.301,0.562,0.775,1.6,9.7,11.3,10.7,2.0,1.9,3.9,110.0,105,Draymond Green\greendr01/2018,2018,0.556,0.414,0.279,2.6,3.4,GSW,Golden State Warriors/2018,0.781026657929875,2.22185896346659,Combo Guard,0
635,Andre Iguodala\iguodan01,SF,GSW,0.282,0.5670000000000001,0.632,1.5,5.8,7.3,6.2,1.6,1.1,2.9,113.0,109,Andre Iguodala\iguodan01/2018,2018,0.536,0.366,0.272,1.6,1.6,GSW,Golden State Warriors/2018,0.8803774350923601,0.3580446741558372,Slashing Guard,0
636,Damian Jones\jonesda03,C,GSW,0.0,0.5,0.6,2.7,4.9,7.6,1.1,0.5,1.6,7.6,99.0,111,Damian Jones\jonesda03/2018,2018,0.517,0.0,0.227,0.0,0.1,GSW,Golden State Warriors/2018,-1.5794446906705604,0.7987705442646582,Pace & Space Forward,0
637,Shaun Livingston\livinsh01,PG,GSW,0.0,0.509,0.82,1.4,4.2,5.6,6.0,1.5,0.9,5.0,108.0,110,Shaun Livingston\livinsh01/2018,2018,0.5329999999999999,0.015,0.17800000000000002,0.9,0.9,GSW,Golden State Warriors/2018,0.4602596329270897,1.9968167346816967,Combo Guard,0
638,Kevon Looney\looneke01,C,GSW,0.2,0.59,0.545,4.4,7.0,11.4,2.2,1.8,3.0,5.6,121.0,106,Kevon Looney\looneke01/2018,2018,0.588,0.026,0.399,1.5,1.3,GSW,Golden State Warriors/2018,-2.428072011489601,0.5277736810495581,Offensive Big Man,0
639,Patrick McCaw\mccawpa01,SG,GSW,0.238,0.503,0.765,0.8,3.3,4.1,4.1,2.2,0.5,3.4,96.0,110,Patrick McCaw\mccawpa01/2018,2018,0.477,0.35600000000000004,0.151,-0.3,0.8,GSW,Golden State Warriors/2018,1.3101957322664985,-0.388348264543794,Slashing Guard,0
640,JaVale McGee\mcgeeja01,C,GSW,0.0,0.638,0.731,4.6,8.6,13.2,2.6,1.6,4.5,7.1,124.0,103,JaVale McGee\mcgeeja01/2018,2018,0.6409999999999999,0.027000000000000003,0.237,1.7,1.1,GSW,Golden State Warriors/2018,-3.765732597506689,2.0306640445563064,Post-Heavy Big Man,0
641,Zaza Pachulia\pachuza01,C,GSW,0.0,0.5670000000000001,0.8059999999999999,4.4,11.5,15.9,5.4,1.9,0.8,6.0,117.0,105,Zaza Pachulia\pachuza01/2018,2018,0.612,0.004,0.35200000000000004,1.8,1.4,GSW,Golden State Warriors/2018,-1.5056865422901624,2.04347878757633,Pace & Space Forward,0
642,Klay Thompson\thompkl01,SG,GSW,0.44,0.526,0.8370000000000001,0.6,4.7,5.3,3.6,1.1,0.7,2.3,110.0,111,Klay Thompson\thompkl01/2018,2018,0.598,0.442,0.083,3.1,1.8,GSW,Golden State Warriors/2018,0.7759320784402521,-0.9297557105748412,Slashing Guard,0
643,David West\westda01,C,GSW,0.375,0.5760000000000001,0.759,3.1,8.4,11.5,6.7,2.3,3.6,5.8,113.0,103,David West\westda01/2018,2018,0.6,0.021,0.209,1.8,1.7,GSW,Golden State Warriors/2018,-1.5046847297112802,2.382040919346009,Pace & Space Forward,0
644,Nick Young\youngni01,SG,GSW,0.377,0.481,0.862,0.7,3.6,4.3,1.2,1.3,0.2,3.5,106.0,112,Nick Young\youngni01/2018,2018,0.562,0.6679999999999999,0.133,0.8,0.9,GSW,Golden State Warriors/2018,0.8344486332603028,-2.075440402245185,3 & D Wing,0
645,J.J. Barea\bareajo01,PG,DAL,0.385,0.481,0.7709999999999999,0.8,3.8,4.6,9.2,0.8,0.1,3.4,106.0,111,J.J. Barea\bareajo01/2016,2016,0.536,0.366,0.135,2.1,0.7,DAL,Dallas Mavericks/2016,2.5619601301534494,1.5634465556938573,Primary Distributing Ballhandler,0
646,Jeremy Evans\evansje01,SF,DAL,0.25,0.688,0.7140000000000001,2.2,8.7,11.0,0.4,1.2,1.8,3.9,117.0,105,Jeremy Evans\evansje01/2016,2016,0.62,0.333,0.438,0.3,0.3,DAL,Dallas Mavericks/2016,-1.1507913875356575,-1.4427790845434045,Defensive Forward,0
647,Raymond Felton\feltora01,PG,DAL,0.282,0.463,0.847,0.8,5.2,6.0,6.6,1.6,0.3,3.3,102.0,108,Raymond Felton\feltora01/2016,2016,0.502,0.312,0.258,1.0,1.7,DAL,Dallas Mavericks/2016,1.7128066448481902,0.3546470463427917,Combo Guard,0
648,Wesley Matthews\matthwe02,SF,DAL,0.36,0.4320000000000001,0.863,0.5,4.1,4.6,2.9,1.5,0.3,3.4,105.0,109,Wesley Matthews\matthwe02/2016,2016,0.532,0.615,0.171,1.9,1.8,DAL,Dallas Mavericks/2016,1.245102627920564,-1.7292220669717189,3 & D Wing,0
649,JaVale McGee\mcgeeja01,C,DAL,0.0,0.579,0.5,7.3,11.0,18.3,0.4,0.7,3.6,6.7,110.0,103,JaVale McGee\mcgeeja01/2016,2016,0.574,0.006999999999999999,0.269,0.6,0.5,DAL,Dallas Mavericks/2016,-4.5000287704799975,0.9008018225159637,Post-Heavy Big Man,0
650,Salah Mejri\mejrisa01,C,DAL,0.0,0.636,0.5870000000000001,5.3,10.5,15.8,1.3,1.0,4.6,6.9,115.0,101,Salah Mejri\mejrisa01/2016,2016,0.636,0.013,0.59,0.6,0.7,DAL,Dallas Mavericks/2016,-4.191664594574821,1.4033409712233669,Post-Heavy Big Man,0
651,Dirk Nowitzki\nowitdi01,PF,DAL,0.368,0.483,0.893,1.1,9.4,10.5,2.8,1.1,1.1,3.5,110.0,106,Dirk Nowitzki\nowitdi01/2016,2016,0.555,0.308,0.252,4.2,2.6,DAL,Dallas Mavericks/2016,-0.45898648428621874,-1.1649249040208713,Defensive Forward,1
652,Zaza Pachulia\pachuza01,C,DAL,0.0,0.469,0.768,6.3,11.9,18.2,3.3,1.6,0.6,4.6,113.0,104,Zaza Pachulia\pachuza01/2016,2016,0.55,0.006,0.5870000000000001,3.4,2.7,DAL,Dallas Mavericks/2016,-2.2403284674302824,0.4369141851361585,Offensive Big Man,0
653,Chandler Parsons\parsoch01,SF,DAL,0.414,0.54,0.684,0.8,7.2,8.1,4.8,1.3,0.6,3.2,110.0,108,Chandler Parsons\parsoch01/2016,2016,0.589,0.386,0.209,2.6,1.6,DAL,Dallas Mavericks/2016,0.991521318813724,-0.6109112564547646,Slashing Guard,0
654,Dwight Powell\poweldw01,PF,DAL,0.125,0.514,0.7390000000000001,4.3,9.7,14.0,2.3,1.8,1.2,6.1,114.0,104,Dwight Powell\poweldw01/2016,2016,0.557,0.054000000000000006,0.48,1.8,1.3,DAL,Dallas Mavericks/2016,-1.7555681802143899,0.14172478725507498,Offensive Big Man,0
655,Charlie Villanueva\villach01,PF,DAL,0.273,0.503,0.917,1.8,9.8,11.6,1.8,1.4,1.1,5.4,92.0,105,Charlie Villanueva\villach01/2016,2016,0.473,0.526,0.073,-0.6,0.8,DAL,Dallas Mavericks/2016,-0.5284932808170234,-1.2509408817625762,Defensive Forward,0
656,J.J. Barea\bareajo01,PG,DAL,0.358,0.456,0.863,0.6,5.1,5.7,13.0,0.9,0.1,2.0,106.0,112,J.J. Barea\bareajo01/2017,2017,0.521,0.431,0.149,0.8,0.5,DAL,Dallas Mavericks/2017,3.4262594759563574,3.035360368272709,Primary Distributing Ballhandler,0
657,Harrison Barnes\barneha02,PF,DAL,0.35100000000000003,0.4920000000000001,0.861,1.7,5.6,7.3,2.2,1.2,0.3,2.4,106.0,111,Harrison Barnes\barneha02/2017,2017,0.541,0.173,0.22,2.5,2.1,DAL,Dallas Mavericks/2017,0.12378928058133049,-1.3795871304832072,3 & D Wing,0
658,Ben Bentil\bentibe01,PF,DAL,0.0,0.0,0.0,0.0,10.4,10.4,0.0,0.0,0.0,5.2,0.0,111,Ben Bentil\bentibe01/2017,2017,0.0,0.333,0.0,-0.1,0.0,DAL,Dallas Mavericks/2017,0.1443892506185352,-1.6346193161972902,3 & D Wing,0
659,Nicolas Brussino\brussni01,SG,DAL,0.305,0.5,0.773,2.6,6.9,9.5,4.7,1.7,0.8,4.3,101.0,109,Nicolas Brussino\brussni01/2017,2017,0.498,0.674,0.156,0.0,0.6,DAL,Dallas Mavericks/2017,0.5666888041125139,-0.474036428723056,Slashing Guard,0
660,Seth Curry\curryse01,PG,DAL,0.425,0.528,0.85,0.6,4.0,4.6,4.8,2.0,0.2,3.2,113.0,110,Seth Curry\curryse01/2017,2017,0.601,0.458,0.142,2.9,1.7,DAL,Dallas Mavericks/2017,1.49394710547809,-0.7350801963330057,Slashing Guard,0
661,Dorian Finney-Smith\finnedo01,PF,DAL,0.293,0.479,0.754,1.7,5.3,7.0,2.1,1.6,0.8,4.0,99.0,110,Dorian Finney-Smith\finnedo01/2017,2017,0.486,0.574,0.183,-0.1,1.5,DAL,Dallas Mavericks/2017,0.3256679059263203,-1.7449527524693473,3 & D Wing,0
662,Jonathan Gibson\gibsojo01,PG,DAL,0.333,0.4,0.7240000000000001,0.2,4.7,5.0,5.9,1.8,0.0,4.7,91.0,111,Jonathan Gibson\gibsojo01/2017,2017,0.4920000000000001,0.474,0.305,-0.3,0.2,DAL,Dallas Mavericks/2017,2.1419271555580863,0.188422870180427,Combo Guard,0
663,A.J. Hammons\hammoaj01,C,DAL,0.5,0.375,0.45,2.6,8.9,11.5,1.3,0.3,4.2,6.7,87.0,106,A.J. Hammons\hammoaj01/2017,2017,0.472,0.238,0.476,-0.2,0.2,DAL,Dallas Mavericks/2017,-2.447089037496511,0.03667866701049718,Offensive Big Man,0
664,Manny Harris\harrima01,SG,DAL,0.0,0.231,0.5,6.2,12.5,18.7,4.2,0.0,0.0,2.1,61.0,110,Manny Harris\harrima01/2017,2017,0.239,0.133,0.267,-0.2,0.0,DAL,Dallas Mavericks/2017,-1.0836026660780738,0.677053582154517,Pace & Space Forward,0
665,Pierre Jackson\jackspi01,PG,DAL,0.273,0.35700000000000004,0.857,0.6,5.0,5.6,11.8,1.2,0.0,3.1,99.0,112,Pierre Jackson\jackspi01/2017,2017,0.416,0.282,0.179,0.0,0.1,DAL,Dallas Mavericks/2017,3.122610073273706,2.8743404701651296,Primary Distributing Ballhandler,0
666,Wesley Matthews\matthwe02,SG,DAL,0.363,0.4320000000000001,0.816,0.4,5.0,5.4,4.4,1.6,0.3,3.4,104.0,110,Wesley Matthews\matthwe02/2017,2017,0.5329999999999999,0.5660000000000001,0.211,1.0,2.1,DAL,Dallas Mavericks/2017,1.4245192362430221,-1.0663531619972881,Slashing Guard,0
667,Salah Mejri\mejrisa01,C,DAL,0.333,0.649,0.59,5.6,12.1,17.7,0.8,1.8,3.5,8.7,121.0,102,Salah Mejri\mejrisa01/2017,2017,0.65,0.022,0.445,1.3,1.7,DAL,Dallas Mavericks/2017,-4.095126761520083,0.20917221238477038,Post-Heavy Big Man,0
668,Dirk Nowitzki\nowitdi01,PF,DAL,0.378,0.463,0.875,0.8,12.1,12.9,3.0,1.1,1.4,4.1,103.0,106,Dirk Nowitzki\nowitdi01/2017,2017,0.529,0.308,0.165,0.6,1.9,DAL,Dallas Mavericks/2017,-0.7129800688233077,-0.7829959179121062,Defensive Forward,0
669,Dwight Powell\poweldw01,C,DAL,0.284,0.5710000000000001,0.759,3.6,8.3,11.9,1.9,2.4,1.5,5.3,120.0,105,Dwight Powell\poweldw01/2017,2017,0.588,0.196,0.374,2.7,1.9,DAL,Dallas Mavericks/2017,-1.505051608929673,-0.768369741156968,Defensive Forward,0
670,Jarrod Uthoff\uthofja01,PF,DAL,0.333,0.448,0.7140000000000001,3.6,6.3,10.0,4.1,0.9,1.8,3.6,107.0,109,Jarrod Uthoff\uthofja01/2017,2017,0.487,0.237,0.184,0.1,0.1,DAL,Dallas Mavericks/2017,-0.4697056032772164,0.4253420869952769,Pace & Space Forward,0
671,J.J. Barea\bareajo01,PG,DAL,0.3670000000000001,0.499,0.784,0.5,5.8,6.3,13.6,1.1,0.1,2.6,109.0,112,J.J. Barea\bareajo01/2018,2018,0.545,0.454,0.14800000000000002,2.3,1.0,DAL,Dallas Mavericks/2018,3.3077046220219004,3.2826222226722708,Primary Distributing Ballhandler,0
672,Harrison Barnes\barneha02,PF,DAL,0.35700000000000004,0.478,0.8270000000000001,1.5,7.5,8.9,2.9,0.9,0.3,1.8,105.0,111,Harrison Barnes\barneha02/2018,2018,0.539,0.276,0.259,2.0,1.9,DAL,Dallas Mavericks/2018,0.10753793469124659,-1.1037648427167652,Defensive Forward,0
673,Gian Clavell\clavegi01,SG,DAL,0.4,0.0,1.0,0.8,4.7,5.5,2.4,1.6,0.0,6.3,102.0,111,Gian Clavell\clavegi01/2018,2018,0.53,0.833,0.111,0.0,0.0,DAL,Dallas Mavericks/2018,0.9223443483930138,-0.6243334915248206,Slashing Guard,0
674,Kyle Collinsworth\colliky01,SF,DAL,0.235,0.415,0.525,3.3,7.8,11.2,5.9,1.8,0.9,4.6,98.0,108,Kyle Collinsworth\colliky01/2018,2018,0.433,0.172,0.404,-0.1,0.5,DAL,Dallas Mavericks/2018,0.22376377248950446,1.0778754368007626,Combo Guard,0
675,Dorian Finney-Smith\finnedo01,PF,DAL,0.299,0.481,0.733,2.5,5.9,8.4,2.9,1.1,0.4,4.8,96.0,111,Dorian Finney-Smith\finnedo01/2018,2018,0.482,0.5539999999999999,0.124,-0.2,0.3,DAL,Dallas Mavericks/2018,0.2866520941896526,-0.7387497174858659,Slashing Guard,0
676,Aaron Harrison\harriaa01,SG,DAL,0.209,0.385,0.765,0.9,4.3,5.2,2.4,1.9,0.4,5.8,87.0,110,Aaron Harrison\harriaa01/2018,2018,0.392,0.623,0.246,-0.3,0.2,DAL,Dallas Mavericks/2018,0.8871835837705776,-1.0782519783355642,3 & D Wing,0
677,Scotty Hopson\hopsosc01,SG,DAL,0.0,0.0,0.5,0.0,0.0,0.0,6.3,0.0,0.0,0.0,53.0,118,Scotty Hopson\hopsosc01/2018,2018,0.266,0.0,2.0,0.0,0.0,DAL,Dallas Mavericks/2018,2.825114786272111,1.2828281061044513,Primary Distributing Ballhandler,0
678,Maxi Kleber\klebima01,PF,DAL,0.313,0.613,0.746,3.0,6.8,9.7,2.1,1.1,2.0,4.7,117.0,109,Maxi Kleber\klebima01/2018,2018,0.5760000000000001,0.414,0.191,1.6,1.2,DAL,Dallas Mavericks/2018,-1.3233024917482754,-0.6861586686176708,Defensive Forward,0
679,Wesley Matthews\matthwe02,SF,DAL,0.381,0.441,0.8220000000000001,0.7,4.0,4.7,4.1,1.8,0.4,3.3,105.0,111,Wesley Matthews\matthwe02/2018,2018,0.541,0.5770000000000001,0.145,1.0,1.6,DAL,Dallas Mavericks/2018,1.3141395886798006,-0.9469694695125529,Slashing Guard,0
680,Josh McRoberts\mcrobjo01,PF,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,117,Josh McRoberts\mcrobjo01/2018,2018,0.0,1.0,0.0,0.0,0.0,DAL,Dallas Mavericks/2018,0.8815798819860527,-1.093358776684055,3 & D Wing,0
681,Salah Mejri\mejrisa01,C,DAL,0.0,0.657,0.5760000000000001,5.9,11.1,16.9,2.4,1.5,4.6,8.3,122.0,102,Salah Mejri\mejrisa01/2018,2018,0.644,0.022,0.482,1.3,1.3,DAL,Dallas Mavericks/2018,-4.6054747924846895,2.072489757770051,Post-Heavy Big Man,0
